--------------------------------------------------
gpu : 0
data_dir : /home/jason/Desktop/data/ImageNet-1K
batch_size : 128
num_workers : 8
epochs : 60
warmup_epochs : 5
min_lr : 1e-08
lr : 0.05
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_060_00
print_freq : 2000
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,12.5180,0.00999900,5.68650060,00:40:05,4.65541088,00:00:46,
001,28.5040,0.01999900,3.54578408,00:39:49,3.41327276,00:00:39,
002,34.6220,0.02999900,2.69217901,00:39:49,3.05992283,00:00:54,
003,42.0240,0.03999900,2.33281624,00:39:58,2.58148081,00:00:40,
004,44.5920,0.04999900,2.15940132,00:39:50,2.43083925,00:00:46,
005,49.6060,0.04995924,2.02680872,00:39:52,2.15483541,00:00:38,
006,51.5140,0.04983706,1.91407005,00:39:46,2.05142176,00:00:38,
007,47.4820,0.04963387,1.83420418,00:39:46,2.28945596,00:00:38,
008,52.2260,0.04935033,1.77513578,00:39:45,2.00658800,00:00:38,
009,53.2740,0.04898736,1.72934915,00:39:46,1.98278101,00:00:38,
010,55.0780,0.04854616,1.68948376,00:39:46,1.88390575,00:00:38,
011,56.0940,0.04802815,1.65684155,00:39:47,1.84901679,00:00:38,
012,54.2380,0.04743502,1.62915980,00:39:47,1.93483627,00:00:37,
013,55.5620,0.04676872,1.60283609,00:39:47,1.84975574,00:00:38,
014,54.1720,0.04603142,1.58019780,00:39:47,1.92904875,00:00:38,
015,54.4400,0.04522551,1.55915016,00:40:04,1.92802469,00:00:38,
016,57.3260,0.04435363,1.53922404,00:40:07,1.78748749,00:00:38,
017,56.5400,0.04341863,1.51857225,00:40:07,1.81863504,00:00:38,
018,58.0400,0.04242354,1.49998868,00:40:06,1.73039292,00:00:38,
019,58.0240,0.04137163,1.47968638,00:40:03,1.74609539,00:00:38,
020,58.7060,0.04026631,1.46227239,00:40:05,1.71669098,00:00:38,
021,59.6740,0.03911120,1.44253436,00:40:06,1.67350504,00:00:38,
022,59.1060,0.03791006,1.42313790,00:40:06,1.70154417,00:00:38,
023,58.1760,0.03666681,1.40393416,00:40:03,1.74761604,00:00:38,
024,58.9020,0.03538551,1.38280302,00:39:58,1.71196826,00:00:37,
025,60.8280,0.03407033,1.36306835,00:39:45,1.61868912,00:00:38,
026,61.1180,0.03272556,1.33970397,00:39:45,1.60918803,00:00:37,
027,60.7060,0.03135560,1.31875947,00:39:54,1.62452979,00:00:38,
028,61.4320,0.02996491,1.29577026,00:39:57,1.57392373,00:00:41,
029,61.8580,0.02855802,1.27032926,00:40:05,1.58511170,00:00:46,
030,62.7820,0.02713952,1.24674713,00:40:05,1.51996572,00:00:37,
031,63.2520,0.02571405,1.22169676,00:40:03,1.49574721,00:00:37,
032,63.4940,0.02428625,1.19500548,00:40:03,1.49078312,00:00:37,
033,64.2840,0.02286077,1.16634826,00:39:57,1.45286344,00:00:37,
034,64.6200,0.02144228,1.13894419,00:39:44,1.44795563,00:00:37,
035,65.9740,0.02003538,1.11030882,00:39:42,1.38300279,00:00:37,
036,64.7760,0.01864469,1.07860935,00:39:52,1.44530844,00:00:37,
037,66.1900,0.01727472,1.04624302,00:39:53,1.36269593,00:00:38,
038,66.6940,0.01592995,1.01224565,00:39:53,1.36569682,00:00:37,
039,67.1300,0.01461476,0.97683115,00:39:50,1.33712909,00:00:38,
040,67.2820,0.01333345,0.94122730,00:39:52,1.33245025,00:00:37,
041,67.8980,0.01209019,0.90062737,00:39:52,1.29980616,00:00:37,
042,67.7160,0.01088905,0.86006058,00:39:48,1.31633455,00:00:38,
043,69.3000,0.00973392,0.81687635,00:39:47,1.24211802,00:00:40,
044,69.5500,0.00862860,0.77245887,00:39:47,1.23760478,00:00:41,
045,69.8800,0.00757667,0.72397789,00:39:47,1.22236332,00:00:49,
046,70.6880,0.00658158,0.67373552,00:39:48,1.20236520,00:00:39,
047,71.2960,0.00564656,0.62032759,00:39:43,1.17211221,00:00:44,
048,71.3780,0.00477467,0.56537232,00:39:53,1.16442352,00:00:39,
049,72.0480,0.00396875,0.50759721,00:39:55,1.14510324,00:00:38,
050,72.1260,0.00323143,0.45016454,00:39:54,1.14534703,00:00:37,
051,72.6580,0.00256511,0.39444008,00:39:44,1.12560729,00:00:37,
052,73.0440,0.00197197,0.34130914,00:39:42,1.12296091,00:00:37,
053,73.2040,0.00145395,0.29465139,00:39:45,1.12284612,00:00:38,
054,73.4800,0.00101273,0.25707578,00:39:55,1.11892484,00:00:37,
055,73.6540,0.00064974,0.22601579,00:39:52,1.12412691,00:00:37,
056,73.4780,0.00036619,0.20512694,00:40:10,1.12588754,00:00:38,
057,73.7180,0.00016298,0.19057056,00:40:11,1.12143762,00:00:38,
058,73.6780,0.00004079,0.18269476,00:40:11,1.12274390,00:00:37,
059,73.7080,0.00000001,0.17890831,00:40:10,1.12281107,00:00:37,
