--------------------------------------------------
gpu : 6
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 270
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_270_06
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,10.2880,0.01999600,5.95133025,00:59:04,4.81895200,00:01:25,
001,25.0900,0.03999600,4.25999079,00:58:52,3.61829422,00:01:17,
002,33.4820,0.05999600,3.42153326,00:58:55,3.07923873,00:01:10,
003,37.4860,0.07999600,3.02418097,00:58:51,2.86532531,00:01:05,
004,41.0160,0.09999600,2.82300763,00:58:49,2.64296066,00:01:07,
005,44.8960,0.09999649,2.67644551,00:58:49,2.43040277,00:01:06,
006,44.5260,0.09998595,2.55637042,00:58:50,2.44651793,00:01:07,
007,47.0360,0.09996839,2.47567721,00:58:50,2.30915262,00:01:09,
008,48.0320,0.09994380,2.41405165,00:58:46,2.23297040,00:01:07,
009,47.5420,0.09991219,2.36840987,00:58:46,2.30225155,00:01:05,
010,48.8700,0.09987357,2.33134456,00:58:43,2.21831216,00:01:06,
011,49.4180,0.09982794,2.30113365,00:58:46,2.18206120,00:01:07,
012,50.6720,0.09977531,2.27959884,00:58:51,2.11386559,00:01:07,
013,51.2420,0.09971568,2.25643884,00:58:46,2.08618003,00:01:06,
014,52.2560,0.09964907,2.24014289,00:58:48,2.04398397,00:01:06,
015,51.9000,0.09957548,2.22682273,00:58:44,2.07313500,00:01:08,
016,52.1700,0.09949492,2.21279350,00:58:42,2.04874424,00:01:06,
017,51.5620,0.09940740,2.19999427,00:58:42,2.07484975,00:01:08,
018,53.2520,0.09931294,2.19146531,00:58:41,1.98418066,00:01:09,
019,51.7880,0.09921155,2.17976800,00:58:43,2.07868024,00:01:09,
020,54.0500,0.09910324,2.17215742,00:58:41,1.94968799,00:01:08,
021,53.2720,0.09898804,2.16522958,00:58:41,1.99357941,00:01:08,
022,52.6180,0.09886594,2.15597127,00:58:41,2.05154814,00:01:11,
023,51.3340,0.09873698,2.15134417,00:58:42,2.10042098,00:01:08,
024,54.2580,0.09860117,2.14637351,00:58:42,1.94940790,00:01:11,
025,53.4100,0.09845853,2.14022967,00:58:41,1.98233663,00:01:08,
026,54.3680,0.09830908,2.13275005,00:58:44,1.94029207,00:01:08,
027,51.7540,0.09815284,2.12771018,00:58:40,2.06750402,00:01:08,
028,53.7160,0.09798984,2.12491338,00:58:39,1.95403847,00:01:06,
029,54.5680,0.09782008,2.12070328,00:58:41,1.92492957,00:01:08,
030,55.5460,0.09764361,2.11344426,00:58:42,1.88204090,00:01:04,
031,55.0200,0.09746044,2.11263464,00:58:40,1.89886657,00:01:02,
032,53.5860,0.09727060,2.10720046,00:58:40,1.99100598,00:01:03,
033,54.3560,0.09707412,2.10418277,00:58:40,1.91966793,00:01:00,
034,52.7300,0.09687102,2.10092407,00:58:43,2.01137073,00:01:01,
035,55.0440,0.09666134,2.09784476,00:58:46,1.89459993,00:01:03,
036,53.1240,0.09644510,2.09509190,00:58:53,1.98766866,00:01:03,
037,54.0920,0.09622233,2.09103635,00:58:54,1.94510549,00:01:00,
038,54.0780,0.09599306,2.08928316,00:58:50,1.95275809,00:01:00,
039,52.3720,0.09575733,2.08565096,00:58:49,2.01363454,00:01:01,
040,55.1260,0.09551517,2.08397031,00:58:41,1.89303522,00:01:02,
041,55.2320,0.09526661,2.07968565,00:58:44,1.90147276,00:01:00,
042,56.2220,0.09501169,2.07650613,00:58:41,1.85788608,00:01:01,
043,54.6880,0.09475044,2.07682221,00:58:38,1.92582872,00:01:02,
044,54.1780,0.09448291,2.07217222,00:58:41,1.95444274,00:01:01,
045,55.9180,0.09420912,2.07009793,00:58:40,1.84065549,00:01:03,
046,52.1620,0.09392912,2.06616355,00:58:41,2.04758875,00:01:02,
047,55.5440,0.09364295,2.06190032,00:58:43,1.88343841,00:01:02,
