--------------------------------------------------
gpu : 1
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_120_01
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,8.1500,0.01999600,5.94098919,00:59:02,5.25040295,00:01:12,
001,24.0680,0.03999600,4.24828672,00:59:09,3.67303581,00:01:05,
002,30.6360,0.05999600,3.41526272,01:00:16,3.28676050,00:01:05,
003,38.2880,0.07999600,3.02002758,01:00:20,2.78641698,00:00:59,
004,39.6500,0.09999600,2.81730130,00:59:45,2.72453693,00:00:59,
005,42.5480,0.09998135,2.67285121,01:00:19,2.55934958,00:00:58,
006,48.3820,0.09992541,2.55449883,01:00:40,2.22752453,00:00:58,
007,47.1160,0.09983220,2.47185819,00:59:36,2.29674765,00:00:59,
008,47.9840,0.09970181,2.41375151,00:59:08,2.26532226,00:00:59,
009,47.5700,0.09953433,2.36842642,00:59:07,2.27703723,00:00:57,
010,51.3280,0.09932989,2.32954155,00:59:39,2.09075848,00:00:57,
011,48.0220,0.09908864,2.29832520,00:59:32,2.25403644,00:01:01,
012,50.9200,0.09881075,2.27145486,00:59:13,2.09089592,00:00:57,
013,49.7020,0.09849644,2.25220841,00:59:07,2.19313163,00:00:58,
014,53.2340,0.09814594,2.23219204,00:59:13,1.98987462,00:00:57,
015,52.6380,0.09775951,2.21862026,00:59:03,2.01791411,00:01:00,
016,52.9740,0.09733744,2.20175749,00:59:01,2.01372225,00:00:57,
017,53.5680,0.09688005,2.19034608,00:59:01,1.97827151,00:00:57,
018,54.0900,0.09638767,2.17676332,00:59:04,1.95087388,00:00:58,
019,51.9400,0.09586067,2.16674666,00:59:09,2.07298635,00:00:57,
020,54.2040,0.09529946,2.15477389,00:59:34,1.92993833,00:00:58,
021,53.9400,0.09470444,2.14384560,00:59:41,1.96262157,00:00:59,
022,54.6420,0.09407606,2.13699379,00:59:42,1.93132940,00:01:00,
023,53.8460,0.09341478,2.12444947,00:59:42,1.94480270,00:00:58,
024,48.4000,0.09272111,2.11672803,00:59:42,2.28639729,00:00:59,
025,55.4080,0.09199556,2.10985245,00:59:23,1.87995472,00:00:59,
026,54.6780,0.09123867,2.10072173,00:59:33,1.91396849,00:00:59,
027,55.2020,0.09045101,2.09360582,00:59:35,1.88081600,00:00:59,
028,54.2300,0.08963316,2.08593442,00:59:13,1.92428730,00:01:02,
