--------------------------------------------------
gpu : 6
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 90
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_090_06
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,5.7160,0.01999600,5.94895746,00:59:07,5.60496643,00:01:19,
001,25.0180,0.03999600,4.24841469,00:59:01,3.64048135,00:01:11,
002,32.7140,0.05999600,3.42231704,00:59:02,3.15153534,00:01:07,
003,36.2980,0.07999600,3.02032291,00:59:02,2.94222074,00:01:03,
004,41.0280,0.09999600,2.82411685,00:59:03,2.63768800,00:01:00,
005,44.2240,0.09996587,2.67649204,00:59:02,2.45472904,00:00:58,
006,45.7920,0.09986349,2.55952124,00:59:02,2.36947251,00:00:57,
007,47.9200,0.09969300,2.47710116,00:59:02,2.26306025,00:00:59,
008,47.6940,0.09945463,2.41760657,00:59:02,2.29667917,00:01:00,
009,49.0760,0.09914872,2.36829598,00:59:01,2.19692695,00:00:57,
010,50.4820,0.09877568,2.33093296,00:59:01,2.12793697,00:01:01,
011,50.4500,0.09833601,2.30081204,00:59:00,2.12254899,00:01:03,
012,51.6680,0.09783033,2.27356157,00:58:59,2.06460952,00:01:00,
013,52.4860,0.09725931,2.24893265,00:58:59,2.02123969,00:01:00,
014,51.8280,0.09662375,2.22946554,00:59:01,2.06156953,00:00:59,
015,51.6560,0.09592450,2.20894763,00:59:00,2.07901501,00:00:59,
016,50.9480,0.09516252,2.19454818,00:59:00,2.11475718,00:00:58,
017,52.0500,0.09433886,2.17905871,00:59:00,2.03000362,00:00:59,
018,51.8900,0.09345463,2.16508172,00:58:59,2.06911199,00:01:00,
019,51.5440,0.09251105,2.15026347,00:59:01,2.06399049,00:01:01,
020,49.2360,0.09150941,2.13774525,00:59:01,2.19461908,00:01:00,
021,54.9140,0.09045107,2.12614798,00:59:01,1.90853746,00:00:59,
022,55.0720,0.08933748,2.11414763,00:59:01,1.89953692,00:00:58,
023,53.7820,0.08817015,2.10361555,00:59:00,1.97131338,00:01:01,
024,51.3000,0.08695070,2.09294241,00:59:00,2.11136227,00:00:59,
025,54.6220,0.08568077,2.07817575,00:59:00,1.92461012,00:00:59,
026,55.5680,0.08436210,2.06697714,00:59:00,1.87648845,00:00:58,
027,55.1340,0.08299651,2.05724063,00:58:58,1.89026933,00:00:59,
028,54.8420,0.08158584,2.04902306,00:58:57,1.91278424,00:01:00,
029,56.7020,0.08013203,2.03607397,00:58:57,1.81223682,00:01:01,
030,56.5120,0.07863706,2.02249884,00:58:56,1.82768086,00:00:59,
031,55.0560,0.07710298,2.01067095,00:58:58,1.90669054,00:01:00,
032,56.9440,0.07553188,1.99628894,00:59:00,1.79499713,00:00:59,
033,53.1920,0.07392591,1.98696320,00:58:59,2.01325899,00:01:00,
034,57.2060,0.07228725,1.97645804,00:58:59,1.78791578,00:01:01,
035,58.7340,0.07061816,1.95919062,00:58:59,1.71745548,00:00:59,
036,58.1980,0.06892090,1.94955356,00:58:58,1.76774723,00:00:59,
037,59.4840,0.06719780,1.93637968,00:58:56,1.68287585,00:00:59,
038,58.8300,0.06545120,1.92064783,00:58:56,1.71809745,00:00:59,
039,59.3920,0.06368351,1.90767531,00:58:56,1.69537243,00:01:00,
040,58.4640,0.06189712,1.89411523,00:58:56,1.72529275,00:00:59,
041,61.1680,0.06009449,1.87846785,00:58:56,1.62358186,00:01:01,
042,60.6440,0.05827806,1.86591003,00:58:57,1.62787245,00:01:03,
043,60.0860,0.05645033,1.85194327,00:58:59,1.66601133,00:00:59,
044,61.1780,0.05461379,1.83510123,00:58:58,1.60470038,00:01:00,
045,59.4000,0.05277095,1.82089904,00:58:59,1.68841208,00:01:00,
046,60.0180,0.05092432,1.80267434,00:58:58,1.66116329,00:00:58,
047,60.5140,0.04907643,1.78786134,00:58:58,1.62626150,00:00:58,
048,61.3580,0.04722980,1.77226277,00:58:59,1.59105406,00:01:01,
049,61.9560,0.04538696,1.75434557,00:58:58,1.56700340,00:01:00,
050,59.9880,0.04355041,1.73761067,00:58:58,1.66948214,00:01:00,
051,63.2020,0.04172268,1.71991728,00:58:56,1.51136836,00:01:00,
052,63.4900,0.03990625,1.70457562,00:58:54,1.50828053,00:01:00,
053,64.8720,0.03810361,1.68348306,00:58:57,1.43747919,00:01:01,
054,61.7680,0.03631721,1.66121066,00:58:56,1.57381569,00:01:10,
055,64.5120,0.03454951,1.64501160,00:58:56,1.44118890,00:00:57,
056,62.9980,0.03280291,1.62819504,00:58:55,1.52179380,00:01:00,
057,65.4480,0.03107980,1.60519305,00:58:56,1.40910717,00:01:01,
058,64.6820,0.02938253,1.58454662,00:58:58,1.43812725,00:00:58,
059,66.0900,0.02771342,1.56212738,00:58:57,1.37541292,00:00:59,
060,66.6900,0.02607475,1.54251738,00:58:58,1.33986980,00:01:00,
061,67.1620,0.02446877,1.51608721,00:58:58,1.33336862,00:00:59,
062,67.7140,0.02289765,1.49483646,00:58:56,1.29995833,00:01:00,
063,68.5280,0.02136355,1.47086329,00:58:55,1.26890600,00:01:00,
064,68.2600,0.01986857,1.44589426,00:58:56,1.28302696,00:01:00,
065,68.2160,0.01841474,1.42190128,00:58:57,1.29618431,00:00:58,
066,69.5180,0.01700406,1.39490471,00:58:58,1.23121765,00:00:59,
067,70.2500,0.01563844,1.36989953,00:58:58,1.19199832,00:01:01,
068,70.0180,0.01431976,1.34413385,00:58:57,1.19454843,00:01:01,
069,70.3580,0.01304981,1.31738703,00:58:55,1.18408689,00:01:00,
070,70.9540,0.01183033,1.28856426,00:58:58,1.16098490,00:01:00,
071,71.6020,0.01066299,1.26074195,00:58:57,1.12904927,00:00:58,
072,71.8100,0.00954938,1.22768191,00:58:59,1.12309856,00:00:59,
073,72.8500,0.00849101,1.19995300,00:58:58,1.08123012,00:01:00,
074,73.1380,0.00748935,1.16810171,00:58:57,1.06299947,00:01:01,
075,73.5200,0.00654574,1.13701696,00:58:57,1.04799340,00:01:00,
076,73.8980,0.00566150,1.10576735,00:58:58,1.03283120,00:00:59,
077,74.2960,0.00483781,1.07345872,00:58:57,1.01774014,00:01:03,
078,74.9060,0.00407581,1.04167423,00:58:55,0.99403356,00:01:02,
079,74.9680,0.00337653,1.00860742,00:58:57,0.98693248,00:01:00,
080,75.4120,0.00274094,0.97842282,00:58:56,0.97114443,00:01:00,
081,75.7200,0.00216990,0.95209796,00:58:59,0.96208043,00:00:59,
082,75.9560,0.00166418,0.92288926,00:58:58,0.95106238,00:00:57,
083,76.1820,0.00122449,0.89732681,00:58:58,0.93738418,00:00:58,
084,76.5040,0.00085142,0.87403423,00:58:59,0.92871834,00:01:01,
085,76.6220,0.00054548,0.85636505,00:58:59,0.92562964,00:01:00,
086,76.7720,0.00030709,0.84189908,00:58:57,0.91983146,00:01:01,
087,76.7620,0.00013658,0.83227410,00:58:58,0.91904697,00:01:00,
088,76.7980,0.00003417,0.82739112,00:58:59,0.91854649,00:00:58,
