--------------------------------------------------
gpu : 4
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 40
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_040_04
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,9.9720,0.01999600,5.95615884,01:00:21,4.88799407,00:01:11,
001,23.4960,0.03999600,4.25136614,01:00:15,3.71194877,00:01:05,
002,33.5300,0.05999600,3.41868543,01:00:14,3.08521513,00:00:58,
003,33.8540,0.07999600,3.02005600,01:00:16,3.07706909,00:01:01,
004,40.9300,0.09999600,2.82311738,01:00:15,2.62411501,00:00:57,
005,42.7040,0.09979880,2.67639104,01:00:16,2.55917469,00:01:02,
006,47.0780,0.09919664,2.55669270,01:00:17,2.31524594,00:01:01,
007,47.2100,0.09819838,2.47176783,01:00:15,2.28761845,00:01:04,
008,47.7900,0.09681206,2.40648858,01:00:17,2.26144266,00:00:59,
009,47.7080,0.09504883,2.35397478,01:00:18,2.27544004,00:00:59,
010,51.0220,0.09292290,2.30766398,01:00:17,2.11791569,00:01:00,
011,50.0500,0.09045138,2.26787614,01:00:15,2.15231664,00:01:00,
012,52.6360,0.08765416,2.23080744,01:00:17,2.01449226,00:00:59,
013,50.5320,0.08455378,2.19647366,01:00:16,2.12169445,00:00:59,
014,53.8960,0.08117519,2.15998644,01:00:17,1.95011820,00:01:01,
015,54.2020,0.07754560,2.12904479,01:00:16,1.94093399,00:01:00,
016,56.0420,0.07369423,2.09263651,01:00:17,1.85751551,00:01:00,
017,54.8820,0.06965208,2.05907710,01:00:16,1.88351359,00:00:58,
018,55.6960,0.06545171,2.02151721,01:00:16,1.87556555,00:00:57,
019,57.0720,0.06112692,1.98674207,01:00:16,1.80280486,00:01:00,
020,58.9980,0.05671256,1.94906601,01:00:15,1.70081126,00:00:58,
021,57.5060,0.05224414,1.90628173,01:00:17,1.77512952,00:01:00,
022,60.5960,0.04775766,1.86839549,01:00:18,1.63077311,00:00:59,
023,61.9020,0.04328923,1.82441106,01:00:15,1.56869526,00:01:03,
024,61.6900,0.03887483,1.77743361,01:00:16,1.58530469,00:00:59,
025,63.9900,0.03455001,1.73316538,01:00:16,1.47091752,00:01:02,
026,64.7120,0.03034958,1.68475827,01:00:16,1.43338254,00:01:01,
027,63.1960,0.02630736,1.63025199,01:00:16,1.52382750,00:01:00,
028,66.6100,0.02245591,1.57845663,01:00:13,1.36222782,00:00:59,
029,68.3000,0.01882622,1.52104741,01:00:14,1.27765025,00:01:03,
030,68.7100,0.01544752,1.46256427,01:00:17,1.26134933,00:00:59,
031,69.7780,0.01234703,1.39945841,01:00:17,1.20927981,00:01:00,
032,70.9700,0.00954969,1.33751813,01:00:17,1.16190833,00:01:01,
033,71.6760,0.00707803,1.27137900,01:00:20,1.12032423,00:01:00,
034,73.1820,0.00495196,1.20896067,01:00:19,1.06298408,00:01:02,
035,73.9700,0.00318858,1.14919782,01:00:18,1.02772727,00:00:59,
036,74.6000,0.00180211,1.09704271,01:00:18,1.00168164,00:01:05,
037,74.9000,0.00080369,1.05449329,01:00:19,0.98655525,00:01:07,
038,75.1600,0.00020138,1.02699741,01:00:20,0.97901859,00:00:52,
039,75.2220,0.00000001,1.01446893,01:00:33,0.97762284,00:00:48,
