--------------------------------------------------
gpu : 3
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_120_03
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,10.9400,0.01999600,5.93948694,00:59:49,4.76499517,00:01:26,
001,26.3600,0.03999600,4.24655543,01:00:00,3.53309212,00:01:19,
002,34.3540,0.05999600,3.42063009,01:01:42,3.05124753,00:01:11,
003,35.9700,0.07999600,3.01145599,01:01:38,2.99239336,00:01:06,
004,41.1180,0.09999600,2.81324921,01:00:46,2.61969002,00:01:06,
005,43.1740,0.09998135,2.66866664,01:01:51,2.53330665,00:01:02,
006,46.3420,0.09992541,2.54841559,01:02:09,2.34460292,00:00:59,
007,42.8100,0.09983220,2.46893731,01:00:21,2.53479052,00:01:00,
008,47.7360,0.09970181,2.40762135,00:59:58,2.28260433,00:01:00,
009,49.8720,0.09953433,2.36259976,01:00:09,2.16023501,00:01:01,
010,49.6060,0.09932989,2.32627143,01:00:34,2.16536123,00:00:59,
011,49.7620,0.09908864,2.29815840,01:00:21,2.15916928,00:01:02,
012,50.5560,0.09881075,2.27092558,01:00:06,2.11745078,00:01:01,
013,51.5960,0.09849644,2.24681293,00:59:58,2.07013450,00:01:03,
014,53.2740,0.09814594,2.23065348,01:00:07,1.97676171,00:01:01,
015,53.7120,0.09775951,2.21221469,00:59:50,1.96860569,00:01:05,
016,51.1160,0.09733744,2.19798346,00:59:48,2.11035101,00:01:03,
017,53.1780,0.09688005,2.18544535,00:59:48,1.99492905,00:01:08,
018,53.8500,0.09638767,2.17273727,00:59:58,1.96920893,00:01:11,
019,51.3000,0.09586067,2.16123135,01:00:08,2.09426112,00:01:07,
020,53.5300,0.09529946,2.15125991,01:00:49,1.98664078,00:01:07,
021,54.5060,0.09470444,2.13803881,01:00:45,1.92653524,00:01:07,
022,53.5680,0.09407606,2.13073146,01:00:53,1.96755862,00:01:06,
023,55.3160,0.09341478,2.12161427,01:00:45,1.88605415,00:01:03,
024,54.9200,0.09272111,2.11339626,01:00:31,1.91325679,00:01:03,
025,54.0780,0.09199556,2.10505438,01:00:26,1.94427458,00:01:02,
026,54.8200,0.09123867,2.09846860,01:00:39,1.89785790,00:01:04,
027,53.1040,0.09045101,2.08787604,01:00:24,1.99287125,00:01:02,
028,55.7420,0.08963316,2.08044357,00:59:36,1.86541199,00:01:03,
029,54.8500,0.08878574,2.07281320,00:59:27,1.89457633,00:01:07,
030,55.3460,0.08790937,2.06797833,00:59:17,1.88234611,00:01:08,
031,56.1720,0.08700471,2.05872994,00:59:14,1.83709033,00:01:06,
032,55.5660,0.08607244,2.04995572,00:59:12,1.87666865,00:01:07,
033,54.7380,0.08511325,2.04234304,00:59:12,1.94236247,00:01:05,
034,55.8020,0.08412786,2.03755167,00:59:06,1.84704009,00:01:00,
035,55.7820,0.08311700,2.02533132,00:59:09,1.86272819,00:01:01,
036,52.7620,0.08208142,2.01855913,00:59:31,2.06191503,00:00:58,
037,55.4740,0.08102191,2.00924699,00:59:35,1.87319160,00:00:59,
038,57.1480,0.07993925,2.00301133,00:59:38,1.79142688,00:00:58,
039,56.2440,0.07883424,1.99815033,00:59:30,1.84309835,00:01:01,
040,57.7760,0.07770772,1.98713074,00:59:23,1.75692960,00:00:59,
