--------------------------------------------------
gpu : 2
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 40
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_040_02
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,7.5320,0.01999600,5.96568240,00:58:44,5.37812020,00:01:14,
001,22.6540,0.03999600,4.25549680,00:58:38,3.82110034,00:01:07,
002,31.9680,0.05999600,3.41714027,00:58:40,3.20966376,00:01:11,
003,38.8240,0.07999600,3.02573054,00:58:44,2.77208368,00:01:03,
004,43.2020,0.09999600,2.81913792,00:58:41,2.52653631,00:01:07,
005,43.5920,0.09979880,2.67647828,00:58:39,2.48967581,00:01:08,
006,46.8340,0.09919664,2.55972843,00:58:42,2.31133917,00:01:06,
007,44.2020,0.09819838,2.47321146,00:58:40,2.50082658,00:01:04,
008,48.0060,0.09681206,2.40950713,00:58:39,2.25408554,00:01:04,
009,50.9780,0.09504883,2.35660059,00:58:40,2.09366095,00:01:03,
010,52.1560,0.09292290,2.31376867,00:58:38,2.03924084,00:01:06,
011,51.3080,0.09045138,2.26944906,00:58:37,2.07599905,00:01:05,
012,50.5020,0.08765416,2.23134642,00:58:42,2.11770201,00:01:02,
013,52.9560,0.08455378,2.19667801,00:58:36,1.99622989,00:01:06,
014,54.0280,0.08117519,2.16352248,00:58:36,1.95305758,00:01:03,
015,54.9520,0.07754560,2.13012740,00:58:34,1.89784055,00:01:03,
016,55.4780,0.07369423,2.09330146,00:58:35,1.87903121,00:01:02,
017,56.8140,0.06965208,2.05829714,00:58:38,1.81119920,00:01:03,
018,56.5500,0.06545171,2.02533770,00:58:38,1.82374327,00:01:03,
019,58.3900,0.06112692,1.98665553,00:58:36,1.73447375,00:01:03,
020,58.4620,0.05671256,1.94968530,00:58:40,1.71257248,00:01:00,
021,58.9020,0.05224414,1.91121672,00:58:39,1.71924534,00:01:00,
022,59.9720,0.04775766,1.86780060,00:58:42,1.65704477,00:01:02,
023,61.0620,0.04328923,1.82571844,00:58:40,1.61448659,00:00:59,
024,62.7980,0.03887483,1.78123500,00:58:40,1.52447753,00:01:00,
025,64.0020,0.03455001,1.73427787,00:58:40,1.48094708,00:01:01,
026,64.8680,0.03034958,1.68547398,00:58:38,1.42613573,00:00:59,
027,65.7400,0.02630736,1.63263830,00:58:40,1.40169467,00:00:58,
028,66.7680,0.02245591,1.58084548,00:58:39,1.35224044,00:01:01,
029,67.3600,0.01882622,1.52221391,00:58:38,1.31671044,00:01:03,
030,69.0120,0.01544752,1.46092680,00:58:41,1.24807082,00:01:00,
031,69.7080,0.01234703,1.40126884,00:58:43,1.21056225,00:00:59,
032,71.0720,0.00954969,1.33547082,00:58:43,1.14952982,00:01:01,
033,71.9760,0.00707803,1.27109442,00:58:46,1.10928613,00:01:00,
034,73.1000,0.00495196,1.20997142,00:58:45,1.06506154,00:01:02,
035,73.8480,0.00318858,1.14908677,00:58:45,1.03706417,00:01:01,
036,74.5580,0.00180211,1.09704342,00:58:43,1.00363143,00:01:00,
037,75.0140,0.00080369,1.05468829,00:58:43,0.98389178,00:01:01,
038,75.1740,0.00020138,1.02786853,00:58:44,0.97736832,00:01:09,
039,75.1980,0.00000001,1.01523536,00:58:45,0.97504196,00:00:54,
