--------------------------------------------------
gpu : 3
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
epochs : 90
warmup_epochs : 5
min_lr : 1e-08
optim : SGD
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
save_name : ResNet50_090_03
print_freq : 500
log : ./logs/
npy : ./npys/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,10.0440,0.01999600,5.95157787,01:00:14,4.85118289,00:01:17,
001,22.1500,0.03999600,4.23930401,01:00:09,3.85133996,00:01:07,
002,30.9380,0.05999600,3.42251150,01:00:11,3.27104192,00:01:02,
003,35.6320,0.07999600,3.03023593,01:00:11,2.93921734,00:01:00,
004,39.8740,0.09999600,2.82704535,01:00:11,2.71312443,00:00:58,
005,43.8460,0.09996587,2.68143265,01:00:10,2.47802755,00:01:01,
006,45.4000,0.09986349,2.55770740,01:00:09,2.40040984,00:01:00,
007,46.2080,0.09969300,2.47576286,01:00:08,2.34854262,00:01:00,
008,47.2760,0.09945463,2.41616227,01:00:10,2.31154382,00:01:00,
009,48.2340,0.09914872,2.37173680,01:00:09,2.24467833,00:01:01,
010,50.0900,0.09877568,2.32949717,01:00:06,2.13266166,00:00:59,
011,48.9660,0.09833601,2.29844541,01:00:07,2.21745126,00:01:00,
012,50.6440,0.09783033,2.27435215,01:00:07,2.10050060,00:00:59,
013,50.0580,0.09725931,2.25286815,01:00:06,2.13307040,00:01:01,
014,53.0800,0.09662375,2.22900488,01:00:08,2.00065448,00:00:59,
015,52.8580,0.09592450,2.21039539,01:00:09,2.01828361,00:00:59,
016,53.7840,0.09516252,2.19471180,01:00:07,1.95397093,00:00:58,
017,54.7660,0.09433886,2.18076636,01:00:07,1.92896314,00:00:59,
018,54.8560,0.09345463,2.16467789,01:00:07,1.90805462,00:00:59,
019,53.7200,0.09251105,2.15264186,01:00:08,1.97687255,00:01:01,
020,54.5860,0.09150941,2.13842227,01:00:08,1.91939663,00:00:59,
021,52.4780,0.09045107,2.12668895,01:00:08,2.02542195,00:01:01,
022,53.8380,0.08933748,2.11617273,01:00:08,1.95933890,00:01:01,
023,55.2480,0.08817015,2.10250013,01:00:09,1.86887542,00:00:59,
024,53.8380,0.08695070,2.09025605,01:00:07,1.96762276,00:00:58,
025,55.7340,0.08568077,2.07895405,01:00:07,1.86878777,00:01:00,
026,56.1860,0.08436210,2.06910573,01:00:02,1.83603710,00:00:59,
027,54.7700,0.08299651,2.05899847,01:00:02,1.90824920,00:01:00,
028,56.5900,0.08158584,2.04627339,01:00:02,1.82102931,00:00:58,
029,54.1580,0.08013203,2.03547573,01:00:02,1.94920154,00:00:59,
030,56.9480,0.07863706,2.02115967,01:00:01,1.82146910,00:01:00,
031,57.8560,0.07710298,2.01017286,01:00:05,1.77933458,00:01:01,
032,57.8560,0.07553188,1.99885007,01:00:06,1.77233909,00:01:00,
033,56.4220,0.07392591,1.98634482,01:00:05,1.84358780,00:01:02,
034,58.4000,0.07228725,1.97535830,01:00:07,1.73915997,00:01:00,
035,57.9000,0.07061816,1.96251128,01:00:04,1.76153899,00:01:02,
036,59.2220,0.06892090,1.94997352,01:00:03,1.69969107,00:01:01,
037,59.2280,0.06719780,1.93725309,01:00:01,1.69117574,00:01:00,
